time,frequency,confidence
3.910,335.341,0.925341
3.920,333.989,0.931032
3.930,334.497,0.933410
3.940,335.307,0.895176
3.950,336.102,0.793462
3.960,337.428,0.701743
3.970,341.371,0.502528
3.980,227.976,0.352001
3.990,340.725,0.549743
4.000,340.193,0.713517
4.010,339.151,0.837923
4.020,336.958,0.874092
4.030,335.953,0.879252
4.040,335.495,0.917420
4.050,335.573,0.922952
4.060,336.014,0.900728
4.070,336.707,0.889452
4.080,337.294,0.902847
4.090,337.275,0.913198
4.100,335.898,0.905013
4.110,335.813,0.903434
4.120,335.366,0.864787
4.130,335.518,0.822867
4.140,336.613,0.816730
4.150,336.743,0.852010
4.160,336.197,0.910564
4.170,336.159,0.921757
4.180,336.156,0.923814
4.190,336.198,0.911678
4.200,336.067,0.926099
4.210,336.669,0.911400
4.220,337.365,0.911373
4.230,337.675,0.877347
4.240,338.108,0.879453
4.250,337.571,0.886502
4.260,337.173,0.871081
4.270,338.055,0.846800
4.280,338.225,0.888576
4.290,338.308,0.887175
4.300,337.591,0.890499
4.310,336.122,0.877721
4.320,336.020,0.900827
4.330,336.031,0.888424
4.340,337.220,0.874027
4.350,337.284,0.830146
4.360,338.365,0.808203
4.370,340.799,0.772823
4.380,342.141,0.795832
4.390,341.704,0.798633
4.400,338.932,0.801683
4.410,339.031,0.816385
4.420,340.400,0.736919
4.430,339.776,0.632064
4.440,336.590,0.452203
4.450,336.974,0.621001
4.460,336.807,0.508634
4.470,334.904,0.667004
4.480,336.211,0.888861
4.490,337.332,0.901492
4.500,338.130,0.907898
4.510,337.842,0.895482
4.520,337.897,0.897102
4.530,338.106,0.895825
4.540,337.690,0.907559
4.550,337.349,0.908234
4.560,338.108,0.922593
4.570,338.843,0.885015
4.580,339.020,0.881307
4.590,339.510,0.916134
4.600,339.068,0.906225
4.610,338.307,0.929488
4.620,337.721,0.919918
4.630,337.917,0.914603
4.640,338.447,0.928696
4.650,338.315,0.931937
4.660,338.122,0.936904
4.670,337.771,0.936558
4.680,337.148,0.910026
4.690,337.298,0.919671
4.700,337.094,0.915625
4.710,336.506,0.871282
4.720,335.837,0.874645
4.730,336.902,0.898526
4.740,337.066,0.933347
4.750,337.553,0.954500
4.760,338.330,0.955438
4.770,337.564,0.935589
4.780,336.826,0.938680
4.790,336.101,0.933383
4.800,336.013,0.934198
4.810,335.968,0.941150
4.820,335.932,0.932898
4.830,335.571,0.939158
4.840,336.070,0.932200
4.850,336.708,0.935060
4.860,336.591,0.920718
4.870,336.085,0.920826
4.880,336.101,0.907414
4.890,336.796,0.898983
4.900,337.329,0.871211
4.910,338.207,0.867129
4.920,337.721,0.598576
4.930,226.544,0.536770
4.940,226.311,0.578324
4.950,226.922,0.475973
4.960,226.008,0.564310
4.970,225.733,0.619318
4.980,224.913,0.646886
4.990,225.033,0.739023
5.000,225.464,0.801598
5.010,226.000,0.767830
5.020,225.880,0.771780
5.030,226.084,0.545207
5.040,230.951,0.180153
5.050,513.393,0.210769
5.060,513.402,0.646991
5.070,513.859,0.778574
5.080,514.081,0.818040
5.090,513.142,0.792756
5.100,512.889,0.644714
5.110,515.548,0.475510
5.120,342.156,0.512835
5.130,342.438,0.663119
5.140,342.898,0.648916
5.150,342.696,0.707170
