time,frequency,confidence
49.940,131.558,0.391949
49.950,132.513,0.556087
49.960,132.961,0.551471
49.970,133.031,0.524809
49.980,132.871,0.417007
49.990,132.389,0.219286
50.000,165.671,0.241446
50.010,166.330,0.430531
50.020,165.968,0.260776
50.030,134.383,0.214853
50.040,165.232,0.192079
50.050,292.489,0.171699
50.060,294.389,0.180279
50.070,165.211,0.327293
50.080,164.599,0.186044
50.090,164.934,0.257053
50.100,163.606,0.407495
50.110,164.578,0.316475
50.120,328.397,0.249192
50.130,164.273,0.344765
50.140,163.712,0.316065
50.150,164.105,0.387715
50.160,329.058,0.317741
50.170,163.573,0.256982
50.180,327.778,0.378861
50.190,328.755,0.322656
50.200,329.620,0.218718
50.210,220.398,0.223947
50.220,220.716,0.250437
50.230,219.905,0.271466
50.240,110.131,0.278599
50.250,328.145,0.601292
50.260,329.246,0.435252
50.270,328.158,0.505504
50.280,303.046,0.340364
50.290,151.111,0.324663
50.300,151.457,0.617148
50.310,152.084,0.458007
50.320,153.934,0.448828
50.330,151.817,0.363952
50.340,149.170,0.622286
50.350,148.878,0.384583
50.360,150.066,0.602330
50.370,151.108,0.393311
50.380,148.747,0.239693
50.390,331.229,0.178557
50.400,328.541,0.207561
50.410,45.027,0.177517
50.420,43.882,0.145863
50.430,150.405,0.163755
50.440,150.129,0.221121
50.450,223.591,0.209142
50.460,295.929,0.198159
50.470,301.989,0.152969
50.480,295.778,0.254729
50.490,294.681,0.197670
50.500,222.046,0.251707
50.510,220.951,0.365265
50.520,220.662,0.475367
50.530,220.559,0.626627
50.540,221.185,0.656372
50.550,220.903,0.645564
50.560,220.492,0.670944
50.570,219.930,0.693217
50.580,219.764,0.718476
50.590,220.127,0.660535
50.600,220.919,0.679033
50.610,221.297,0.540163
50.620,221.939,0.220566
50.630,163.552,0.337376
50.640,164.254,0.414040
50.650,294.555,0.436590
50.660,301.509,0.355334
50.670,304.258,0.293648
50.680,300.168,0.386941
50.690,299.639,0.530656
50.700,298.086,0.415958
50.710,162.992,0.177884
50.720,159.966,0.217590
50.730,153.615,0.412126
50.740,153.708,0.383538
50.750,163.736,0.548631
50.760,163.644,0.424689
50.770,165.359,0.366494
50.780,291.899,0.398001
50.790,292.112,0.460334
50.800,295.663,0.392446
50.810,298.588,0.413910
50.820,166.299,0.338022
50.830,164.245,0.321848
50.840,162.148,0.278516
50.850,160.766,0.489778
50.860,162.691,0.509321
50.870,162.847,0.504350
50.880,161.524,0.340367
50.890,111.390,0.220828
50.900,111.138,0.280338
50.910,111.224,0.494663
50.920,111.385,0.386492
50.930,111.845,0.308828
50.940,150.159,0.213417
50.950,110.978,0.228029
50.960,111.520,0.317757
50.970,221.298,0.255715
50.980,150.886,0.186520
50.990,151.252,0.282379
51.000,111.973,0.370531
51.010,111.914,0.308522
51.020,221.108,0.419293
51.030,221.866,0.481265
51.040,220.112,0.271405
51.050,220.202,0.168828
51.060,220.082,0.124903
51.070,136.735,0.215896
51.080,138.703,0.258693
51.090,145.014,0.259836
51.100,329.646,0.144547
51.110,330.990,0.645189
51.120,330.700,0.797706
51.130,330.801,0.730067
51.140,330.690,0.687236
51.150,328.535,0.563874
51.160,327.923,0.422316
51.170,329.092,0.303817
51.180,327.857,0.245463
51.190,328.609,0.200063
51.200,46.462,0.189155
51.210,287.392,0.518668
51.220,286.071,0.453870
51.230,286.046,0.402660
51.240,289.592,0.121539
51.250,36.520,0.201706
51.260,43.597,0.117258
51.270,43.219,0.093502
51.280,149.376,0.161664
51.290,222.660,0.268514
51.300,221.734,0.339557
51.310,220.536,0.318560
51.320,292.459,0.276425
51.330,292.660,0.284117
51.340,148.368,0.338540
51.350,147.516,0.401576
51.360,147.966,0.358898
51.370,147.642,0.515329
51.380,147.723,0.357609
51.390,297.143,0.592059
51.400,294.689,0.378541
51.410,292.568,0.413071
51.420,292.068,0.605564
51.430,293.102,0.649312
51.440,296.016,0.344520
51.450,220.763,0.417840
51.460,222.156,0.591532
51.470,222.448,0.282066
51.480,294.415,0.285737
51.490,151.019,0.267215
51.500,150.631,0.322072
51.510,294.853,0.424638
51.520,149.569,0.406469
51.530,298.823,0.313412
51.540,294.959,0.191424
51.550,64.933,0.464867
51.560,64.765,0.605827
51.570,65.196,0.625974
51.580,65.344,0.737134
51.590,65.051,0.772571
51.600,64.565,0.759140
51.610,64.881,0.699793
51.620,65.287,0.547662
51.630,65.107,0.223368
51.640,302.747,0.195236
51.650,156.643,0.184299
51.660,161.685,0.361183
51.670,65.530,0.322765
51.680,65.112,0.562564
51.690,64.919,0.544341
51.700,64.973,0.630814
51.710,64.952,0.556916
51.720,64.600,0.520909
51.730,65.299,0.641107
51.740,65.457,0.474124
51.750,295.745,0.270588
51.760,64.842,0.327088
51.770,65.226,0.342562
51.780,32.776,0.405420
51.790,32.693,0.237758
51.800,300.025,0.150161
51.810,312.282,0.452456
51.820,312.793,0.634858
51.830,313.395,0.509046
51.840,152.820,0.341817
51.850,300.242,0.620996
51.860,300.971,0.633767
51.870,299.188,0.561779
51.880,296.175,0.624752
51.890,296.399,0.466301
51.900,149.475,0.375180
51.910,149.381,0.379633
51.920,148.492,0.420594
51.930,294.286,0.505677
51.940,295.212,0.457089
51.950,296.396,0.461456
51.960,294.771,0.226715
51.970,294.689,0.272512
51.980,296.143,0.477231
51.990,293.653,0.448171
52.000,294.906,0.562895
52.010,294.227,0.647628
52.020,292.569,0.562108
52.030,297.473,0.323566
52.040,294.909,0.265972
52.050,292.670,0.272450
52.060,298.880,0.377045
52.070,298.913,0.399534
52.080,295.353,0.372809
52.090,298.979,0.274017
52.100,294.525,0.198024
52.110,329.974,0.290036
52.120,329.017,0.383871
52.130,220.981,0.260587
52.140,221.935,0.368938
52.150,229.016,0.419531
52.160,326.130,0.281181
52.170,161.143,0.152865
52.180,140.429,0.108187
52.190,316.466,0.401982
52.200,313.790,0.468297
52.210,308.505,0.290531
52.220,302.700,0.241823
52.230,298.434,0.326229
52.240,221.953,0.157019
52.250,301.526,0.255196
52.260,43.541,0.234791
52.270,43.469,0.185316
52.280,43.822,0.350302
52.290,166.766,0.098033
52.300,46.513,0.494575
52.310,46.501,0.163225
52.320,46.556,0.273303
52.330,148.782,0.264140
52.340,150.512,0.358850
52.350,153.523,0.196888
52.360,160.783,0.194887
52.370,162.678,0.241912
52.380,166.140,0.527540
52.390,166.405,0.592581
52.400,166.430,0.733280
52.410,165.814,0.765683
52.420,166.379,0.825102
52.430,166.097,0.831318
52.440,165.725,0.863135
52.450,164.929,0.867942
52.460,164.799,0.804064
52.470,165.489,0.771540
52.480,165.787,0.514864
52.490,166.463,0.586703
52.500,166.304,0.577125
52.510,165.130,0.611782
52.520,164.856,0.687194
52.530,163.944,0.611638
52.540,165.443,0.720695
52.550,165.219,0.803306
52.560,163.820,0.804965
52.570,162.763,0.644434
52.580,160.413,0.427361
52.590,305.249,0.290276
52.600,309.398,0.487390
52.610,303.370,0.620388
52.620,303.146,0.644575
52.630,321.751,0.268695
52.640,328.166,0.563758
52.650,331.486,0.670201
52.660,332.722,0.636916
52.670,332.768,0.668856
52.680,332.357,0.647207
52.690,332.812,0.588606
52.700,330.872,0.561865
52.710,319.904,0.374802
52.720,443.427,0.259266
52.730,149.929,0.727294
52.740,149.017,0.806240
52.750,148.036,0.613988
52.760,149.100,0.301610
52.770,132.159,0.225492
52.780,150.645,0.303663
52.790,301.398,0.233673
52.800,148.732,0.427747
52.810,295.690,0.507747
52.820,297.050,0.532273
52.830,294.944,0.282469
52.840,219.909,0.229532
52.850,221.531,0.242593
52.860,220.618,0.397767
52.870,307.194,0.243377
52.880,315.223,0.243533
52.890,322.930,0.200806
52.900,327.663,0.398722
52.910,327.806,0.233212
52.920,42.960,0.132990
52.930,42.524,0.387367
52.940,324.278,0.136143
52.950,132.736,0.400524
52.960,132.718,0.370784
52.970,323.977,0.200363
52.980,131.803,0.206479
52.990,131.746,0.228353
53.000,132.876,0.580079
53.010,132.966,0.819247
53.020,132.753,0.642586
53.030,167.512,0.240989
53.040,166.633,0.312021
53.050,134.070,0.333662
53.060,133.914,0.506070
53.070,134.240,0.441398
53.080,133.981,0.504519
53.090,134.194,0.390219
53.100,163.302,0.334550
53.110,163.448,0.523111
53.120,163.506,0.557276
53.130,165.358,0.425418
53.140,165.094,0.436960
53.150,165.453,0.445047
53.160,165.501,0.503232
53.170,163.241,0.551341
53.180,162.824,0.485156
53.190,163.623,0.414441
53.200,164.853,0.308445
53.210,165.491,0.351988
53.220,165.789,0.284436
53.230,164.436,0.374199
53.240,163.314,0.405992
53.250,163.929,0.284420
53.260,326.446,0.347823
53.270,326.891,0.300141
53.280,218.631,0.226526
53.290,163.191,0.351703
53.300,153.913,0.296690
53.310,148.160,0.366625
53.320,147.141,0.627685
53.330,147.802,0.731970
53.340,148.711,0.806078
53.350,149.359,0.702316
53.360,149.514,0.793489
53.370,148.866,0.644843
53.380,148.755,0.615520
53.390,296.260,0.592821
53.400,296.734,0.605968
53.410,297.287,0.516370
53.420,297.056,0.521116
53.430,296.990,0.441756
53.440,296.900,0.603525
53.450,295.487,0.470993
53.460,294.853,0.573494
53.470,295.893,0.454774
53.480,296.093,0.418684
53.490,150.723,0.427293
53.500,150.995,0.628820
53.510,162.920,0.309945
53.520,163.010,0.524003
53.530,162.876,0.487874
53.540,162.043,0.216588
53.550,224.241,0.188764
53.560,222.606,0.312844
53.570,222.096,0.160062
53.580,55.331,0.387620
53.590,55.318,0.705722
53.600,221.383,0.551043
53.610,222.030,0.561949
53.620,220.788,0.710628
53.630,221.167,0.698765
53.640,220.550,0.716752
53.650,220.225,0.737135
53.660,219.679,0.458903
53.670,297.422,0.251664
53.680,289.613,0.470132
53.690,294.203,0.443689
53.700,295.382,0.372873
53.710,292.532,0.378762
53.720,294.400,0.346166
53.730,297.740,0.249281
53.740,295.386,0.224368
53.750,298.473,0.292428
53.760,296.613,0.488933
53.770,295.117,0.565032
53.780,298.029,0.652497
53.790,295.742,0.268941
53.800,160.898,0.269250
53.810,161.986,0.439797
53.820,165.223,0.255037
53.830,55.346,0.510803
53.840,55.383,0.310224
53.850,166.316,0.764587
53.860,165.134,0.508764
53.870,164.153,0.262696
53.880,149.984,0.391126
53.890,149.823,0.518526
53.900,149.270,0.552612
53.910,148.654,0.416264
53.920,149.605,0.553102
53.930,149.919,0.493912
53.940,223.686,0.407590
53.950,225.688,0.375054
53.960,226.552,0.291234
53.970,113.412,0.248454
53.980,111.476,0.157063
53.990,148.022,0.187042
54.000,334.042,0.265431
54.010,332.215,0.231554
54.020,111.171,0.236209
54.030,332.654,0.156139
54.040,147.163,0.362884
54.050,145.970,0.427927
54.060,146.481,0.586536
54.070,150.314,0.588400
54.080,149.567,0.488718
54.090,148.823,0.310193
54.100,56.988,0.158565
54.110,292.978,0.087585
54.120,291.874,0.345819
54.130,291.541,0.199049
54.140,146.640,0.157991
54.150,152.215,0.238271
54.160,153.424,0.184718
54.170,164.898,0.255081
54.180,165.709,0.371874
54.190,166.385,0.625335
54.200,163.163,0.396132
54.210,142.899,0.130953
54.220,144.980,0.205333
54.230,145.861,0.400183
54.240,292.271,0.494883
54.250,295.268,0.477922
54.260,298.938,0.446995
54.270,166.121,0.285198
54.280,498.934,0.537628
54.290,500.311,0.359796
54.300,497.873,0.385575
54.310,220.379,0.086140
54.320,222.151,0.274969
54.330,220.834,0.383244
54.340,148.465,0.480399
54.350,147.991,0.628779
54.360,147.468,0.616253
54.370,148.029,0.669897
54.380,148.563,0.674761
54.390,149.527,0.482070
54.400,148.710,0.520253
54.410,147.751,0.381122
54.420,331.180,0.299823
54.430,330.044,0.269002
54.440,147.300,0.442258
54.450,147.111,0.375645
54.460,65.099,0.422820
54.470,64.985,0.366557
54.480,64.986,0.513489
54.490,65.014,0.423663
54.500,64.936,0.522378
54.510,65.172,0.607767
54.520,65.175,0.698830
54.530,65.224,0.775504
54.540,64.980,0.682721
54.550,64.784,0.699307
54.560,32.574,0.496570
54.570,32.772,0.745952
54.580,32.721,0.481192
54.590,32.587,0.543500
54.600,32.518,0.296138
54.610,32.563,0.382737
54.620,327.829,0.173551
54.630,324.255,0.260268
54.640,324.146,0.208390
54.650,165.020,0.307618
54.660,164.116,0.433182
54.670,163.013,0.457665
54.680,164.277,0.433160
54.690,328.825,0.356330
54.700,327.140,0.307952
54.710,164.049,0.467610
54.720,163.120,0.557117
54.730,164.495,0.620131
54.740,164.301,0.558717
54.750,163.491,0.547859
54.760,164.488,0.417412
54.770,163.695,0.342243
54.780,161.219,0.191885
54.790,301.753,0.217424
54.800,320.228,0.548051
54.810,321.699,0.644175
54.820,320.616,0.739766
54.830,316.489,0.808022
54.840,311.281,0.705548
54.850,305.997,0.778268
54.860,302.213,0.775675
54.870,297.587,0.761061
54.880,297.409,0.806380
54.890,296.684,0.769521
54.900,295.439,0.683404
54.910,295.917,0.762033
54.920,295.217,0.693988
54.930,294.033,0.652901
54.940,295.669,0.705081
54.950,294.587,0.649706
54.960,220.597,0.401465
54.970,294.312,0.474984
54.980,294.651,0.410775
54.990,220.623,0.544530
55.000,220.261,0.552681
55.010,221.264,0.611492
55.020,221.507,0.636071
55.030,220.703,0.774703
55.040,221.553,0.798388
55.050,220.219,0.735790
55.060,220.398,0.697753
55.070,219.951,0.588346
55.080,219.583,0.458219
55.090,219.177,0.291492
55.100,161.637,0.244125
55.110,163.288,0.372345
55.120,162.630,0.371655
55.130,161.790,0.276773
55.140,149.451,0.420739
55.150,150.112,0.395259
55.160,314.240,0.440453
55.170,317.329,0.262166
55.180,155.574,0.239507
55.190,139.386,0.249737
55.200,149.305,0.328858
55.210,149.276,0.656405
55.220,149.154,0.727522
55.230,298.683,0.383250
55.240,302.044,0.451556
55.250,303.954,0.337624
55.260,328.510,0.215709
55.270,331.739,0.330325
55.280,321.178,0.278837
55.290,323.818,0.450434
55.300,326.885,0.457221
55.310,327.686,0.495585
55.320,326.074,0.353630
55.330,328.814,0.297388
55.340,112.053,0.223498
55.350,110.850,0.205903
55.360,110.934,0.365912
55.370,332.558,0.108896
55.380,168.174,0.416833
55.390,168.033,0.514784
55.400,167.220,0.652832
55.410,166.858,0.798396
55.420,166.068,0.827801
55.430,166.092,0.839043
55.440,165.002,0.781001
55.450,164.591,0.764077
55.460,163.778,0.702285
55.470,164.771,0.558012
55.480,296.529,0.454187
55.490,296.268,0.421307
55.500,294.833,0.588341
55.510,294.394,0.329013
55.520,163.729,0.471585
55.530,331.789,0.240070
55.540,329.944,0.491796
55.550,329.785,0.515195
55.560,329.760,0.537635
55.570,327.533,0.356994
55.580,319.451,0.206668
55.590,153.089,0.190936
55.600,154.693,0.311161
55.610,156.086,0.493843
55.620,157.418,0.517887
55.630,154.986,0.363925
55.640,152.538,0.398780
55.650,148.014,0.286278
55.660,55.389,0.335198
55.670,148.477,0.304357
55.680,148.691,0.458770
55.690,149.290,0.577347
55.700,149.151,0.510072
55.710,294.731,0.646938
55.720,295.580,0.751694
55.730,294.170,0.491535
55.740,146.806,0.612513
55.750,146.819,0.497820
55.760,148.659,0.609873
55.770,149.938,0.635879
55.780,149.408,0.638605
55.790,302.383,0.467819
55.800,299.747,0.389302
55.810,149.454,0.493969
55.820,149.535,0.417135
55.830,220.974,0.229649
55.840,299.336,0.179573
55.850,150.923,0.114085
55.860,153.899,0.185402
55.870,154.267,0.191460
55.880,43.343,0.357541
55.890,43.772,0.208424
55.900,220.853,0.228360
55.910,220.265,0.217206
55.920,221.132,0.113910
55.930,133.650,0.157313
55.940,132.767,0.082773
55.950,132.754,0.235618
55.960,132.738,0.459724
55.970,132.920,0.303806
55.980,134.546,0.335784
55.990,219.815,0.153592
56.000,399.406,0.157111
56.010,165.938,0.146315
56.020,398.395,0.228783
56.030,164.921,0.162936
56.040,398.430,0.325723
56.050,162.888,0.270502
56.060,164.264,0.413119
56.070,163.890,0.390859
56.080,163.340,0.439135
56.090,161.067,0.276012
56.100,160.797,0.228282
56.110,163.186,0.138256
56.120,163.912,0.130020
56.130,164.371,0.136572
56.140,164.017,0.297923
56.150,162.666,0.421552
56.160,162.974,0.533416
56.170,162.955,0.558647
56.180,164.915,0.440742
56.190,165.461,0.485510
56.200,55.233,0.626700
56.210,164.168,0.455737
56.220,54.967,0.429140
56.230,55.051,0.580818
56.240,55.068,0.502313
56.250,110.428,0.348357
56.260,55.096,0.298072
56.270,217.203,0.542356
56.280,193.301,0.276782
56.290,193.224,0.565413
56.300,152.870,0.180723
56.310,148.993,0.244363
56.320,148.968,0.285031
56.330,148.540,0.349728
56.340,148.670,0.576977
56.350,147.991,0.209591
56.360,221.722,0.463264
56.370,148.174,0.270942
56.380,150.187,0.284063
56.390,148.823,0.221203
56.400,149.925,0.213670
56.410,150.542,0.117772
56.420,333.210,0.211004
56.430,331.431,0.160575
56.440,331.943,0.238395
56.450,327.467,0.207180
56.460,327.706,0.356075
56.470,327.164,0.378970
56.480,326.601,0.408337
56.490,298.110,0.243203
56.500,301.301,0.440607
56.510,295.127,0.634105
56.520,292.471,0.605574
56.530,291.960,0.383731
56.540,148.865,0.211001
56.550,290.607,0.218996
56.560,288.931,0.388188
56.570,290.440,0.310920
56.580,291.152,0.302002
56.590,291.125,0.104209
56.600,55.351,0.310566
56.610,55.537,0.604270
56.620,55.463,0.407009
56.630,219.697,0.208660
56.640,220.792,0.168647
56.650,55.252,0.380041
56.660,220.453,0.175388
56.670,220.070,0.139620
56.680,163.772,0.203780
56.690,163.102,0.197434
56.700,163.489,0.188440
56.710,153.156,0.139327
56.720,374.334,0.107004
56.730,55.276,0.114014
56.740,55.337,0.205820
56.750,55.241,0.263642
56.760,55.306,0.279709
56.770,221.001,0.172686
56.780,55.441,0.419061
56.790,163.960,0.243573
56.800,161.453,0.375845
56.810,153.067,0.304792
56.820,164.941,0.282837
56.830,166.131,0.271908
56.840,166.206,0.331532
56.850,219.781,0.369182
56.860,148.695,0.672287
56.870,150.532,0.399996
56.880,150.907,0.360378
56.890,151.754,0.446246
56.900,149.871,0.597958
56.910,149.925,0.745814
56.920,150.881,0.663051
56.930,149.456,0.702919
56.940,148.327,0.754723
56.950,148.132,0.701836
56.960,148.291,0.577994
56.970,48.818,0.592951
56.980,48.744,0.610436
56.990,148.301,0.518514
57.000,148.815,0.587167
57.010,148.998,0.694902
57.020,149.084,0.688718
57.030,148.263,0.519648
57.040,147.904,0.680980
57.050,148.156,0.614904
57.060,150.267,0.436963
57.070,154.083,0.440578
57.080,158.400,0.289401
57.090,149.160,0.367150
57.100,165.568,0.196615
57.110,162.954,0.257513
57.120,164.086,0.277285
57.130,150.519,0.307618
57.140,329.088,0.295243
57.150,330.589,0.445561
57.160,324.302,0.276828
57.170,325.189,0.276361
57.180,327.943,0.360736
57.190,329.784,0.223415
57.200,42.054,0.079131
57.210,286.720,0.360057
57.220,290.282,0.347540
57.230,292.014,0.536170
57.240,219.816,0.416977
57.250,220.589,0.495951
57.260,219.785,0.344398
57.270,219.424,0.386034
57.280,218.552,0.387777
57.290,220.701,0.227487
57.300,292.912,0.377407
57.310,294.002,0.532871
57.320,293.553,0.599739
57.330,293.843,0.619573
57.340,294.807,0.567282
57.350,294.444,0.472516
57.360,295.625,0.764130
57.370,296.708,0.768517
57.380,295.494,0.792102
57.390,296.475,0.791373
57.400,295.957,0.752688
57.410,293.709,0.736494
57.420,293.564,0.673005
57.430,294.104,0.636630
57.440,147.215,0.598974
57.450,148.580,0.453826
57.460,150.021,0.406452
57.470,149.648,0.286161
57.480,73.805,0.307094
57.490,148.198,0.355923
57.500,148.575,0.354035
57.510,149.302,0.279608
57.520,148.021,0.521526
57.530,148.316,0.498819
57.540,147.420,0.643621
57.550,147.183,0.450864
57.560,146.740,0.444030
57.570,36.388,0.537575
57.580,142.852,0.119578
57.590,142.746,0.104140
57.600,393.469,0.119499
57.610,219.466,0.195040
57.620,394.910,0.194817
57.630,395.722,0.107332
57.640,152.051,0.206739
57.650,218.257,0.205698
57.660,163.245,0.224920
57.670,166.652,0.447732
57.680,166.875,0.204657
57.690,296.705,0.279569
57.700,297.849,0.636253
57.710,294.443,0.579374
57.720,294.403,0.658550
57.730,296.035,0.649587
57.740,293.948,0.647365
57.750,294.079,0.762216
57.760,295.022,0.605966
57.770,293.007,0.535384
57.780,293.867,0.715614
57.790,296.417,0.358573
57.800,304.508,0.305258
57.810,310.111,0.445782
57.820,312.089,0.557813
57.830,150.848,0.199632
57.840,149.430,0.418079
57.850,149.511,0.714292
57.860,149.716,0.664427
57.870,149.499,0.368759
57.880,294.449,0.660429
57.890,293.780,0.761814
57.900,294.110,0.637016
57.910,294.120,0.488327
57.920,294.148,0.484855
57.930,148.243,0.497781
57.940,148.313,0.529325
57.950,295.364,0.514723
57.960,293.939,0.535232
57.970,293.901,0.722462
57.980,294.089,0.733908
57.990,293.777,0.726223
58.000,294.638,0.663875
58.010,294.872,0.588441
58.020,295.197,0.401111
58.030,295.155,0.548512
58.040,294.988,0.405075
58.050,297.634,0.234261
58.060,151.794,0.221162
58.070,153.278,0.188458
58.080,161.765,0.204619
58.090,323.831,0.225851
58.100,161.432,0.204071
58.110,326.291,0.205457
58.120,328.304,0.198461
58.130,222.569,0.266217
58.140,222.968,0.175056
58.150,32.508,0.176301
58.160,390.109,0.359379
58.170,169.469,0.473442
58.180,160.772,0.498342
58.190,156.003,0.393891
58.200,157.639,0.418234
58.210,315.205,0.334908
58.220,316.079,0.292137
58.230,289.484,0.069364
58.240,54.855,0.271734
58.250,217.472,0.053743
58.260,43.817,0.401581
58.270,43.736,0.400728
58.280,134.546,0.320421
58.290,132.849,0.216705
58.300,142.961,0.152033
58.310,145.442,0.259972
58.320,145.244,0.184295
58.330,144.059,0.194200
58.340,177.741,0.164607
58.350,172.845,0.273357
58.360,124.568,0.275482
58.370,145.490,0.342753
58.380,144.581,0.314195
58.390,172.684,0.121062
58.400,143.415,0.161378
58.410,174.739,0.203553
58.420,57.368,0.360328
58.430,175.511,0.225860
58.440,284.723,0.418376
58.450,281.654,0.325768
58.460,56.692,0.278453
58.470,225.171,0.287436
58.480,225.718,0.183046
58.490,56.424,0.298431
58.500,56.264,0.591637
58.510,56.191,0.627698
58.520,55.796,0.711140
58.530,55.421,0.607532
58.540,55.297,0.637001
58.550,55.270,0.484465
58.560,55.490,0.670714
58.570,272.799,0.424413
58.580,55.662,0.627096
58.590,55.723,0.186179
58.600,271.937,0.278698
58.610,269.250,0.592762
58.620,273.454,0.462536
58.630,274.910,0.428955
58.640,278.818,0.346245
58.650,281.974,0.410312
58.660,284.692,0.308121
58.670,285.931,0.226812
58.680,56.937,0.355193
58.690,57.035,0.584812
58.700,57.110,0.343560
58.710,228.497,0.285038
58.720,288.189,0.297447
58.730,227.926,0.338895
58.740,288.315,0.318199
58.750,288.122,0.362208
58.760,285.331,0.349752
58.770,280.003,0.318608
58.780,277.951,0.592366
58.790,280.224,0.391989
58.800,228.286,0.443429
58.810,231.363,0.440531
58.820,232.914,0.364776
58.830,117.013,0.218390
58.840,116.312,0.225629
58.850,116.000,0.232106
58.860,283.091,0.366334
58.870,278.693,0.256694
58.880,56.032,0.218879
58.890,55.894,0.219344
58.900,283.574,0.414246
58.910,225.245,0.257802
58.920,114.360,0.152919
58.930,56.134,0.244375
58.940,55.791,0.180235
58.950,55.315,0.292383
58.960,271.867,0.544795
58.970,54.958,0.475636
58.980,166.007,0.251505
58.990,164.221,0.210133
59.000,216.775,0.264929
59.010,215.004,0.081320
59.020,200.764,0.152062
59.030,139.021,0.247257
59.040,134.866,0.321044
59.050,133.169,0.536322
59.060,172.901,0.335032
59.070,170.711,0.280856
59.080,402.490,0.358086
59.090,401.801,0.181970
59.100,218.789,0.391898
59.110,215.219,0.585413
59.120,211.612,0.591534
59.130,209.350,0.374767
59.140,209.959,0.212554
59.150,210.750,0.204548
59.160,53.237,0.268664
59.170,53.232,0.833320
59.180,53.350,0.796667
59.190,53.411,0.845467
59.200,53.636,0.728658
59.210,53.414,0.858898
59.220,53.266,0.765329
59.230,52.789,0.874829
59.240,52.508,0.866327
59.250,52.527,0.899666
59.260,52.699,0.852564
59.270,53.268,0.879421
59.280,53.390,0.867703
59.290,52.659,0.344152
59.300,153.661,0.383212
59.310,154.979,0.211336
59.320,147.720,0.096206
59.330,135.756,0.122044
59.340,221.239,0.284034
59.350,55.685,0.274324
59.360,55.867,0.640962
59.370,55.870,0.687420
59.380,56.267,0.345300
59.390,224.427,0.229896
59.400,226.745,0.365363
59.410,225.709,0.327138
59.420,115.088,0.423437
59.430,222.506,0.302720
59.440,222.660,0.291388
59.450,219.783,0.413456
59.460,219.771,0.500376
59.470,220.819,0.380918
59.480,220.797,0.192475
59.490,55.608,0.293931
59.500,55.167,0.545787
59.510,54.897,0.791546
59.520,54.449,0.846640
59.530,54.143,0.834548
59.540,54.054,0.834910
59.550,53.945,0.876513
59.560,54.586,0.851349
59.570,54.950,0.911357
59.580,55.576,0.922134
59.590,55.809,0.912655
59.600,56.266,0.918940
59.610,55.905,0.894571
59.620,55.552,0.521372
59.630,54.781,0.335592
59.640,267.991,0.461847
59.650,178.095,0.184025
59.660,171.763,0.216421
59.670,167.283,0.493954
59.680,320.891,0.225741
59.690,364.411,0.121868
59.700,314.602,0.223863
59.710,115.754,0.142402
59.720,56.579,0.520216
59.730,55.690,0.820171
59.740,54.956,0.941358
59.750,54.721,0.949439
59.760,54.708,0.955941
59.770,54.764,0.958995
59.780,55.004,0.969178
59.790,54.963,0.966643
59.800,55.062,0.937593
59.810,54.662,0.888792
59.820,54.467,0.805729
59.830,54.449,0.425605
59.840,212.700,0.057621
59.850,213.944,0.072756
59.860,140.470,0.109525
59.870,222.535,0.304073
59.880,225.592,0.215562
59.890,114.933,0.207944
59.900,286.633,0.262966
59.910,113.719,0.169094
59.920,143.636,0.222136
59.930,224.281,0.277595
59.940,113.402,0.320322
59.950,226.039,0.326265
59.960,114.007,0.449437
59.970,113.509,0.166094
59.980,168.129,0.164494
59.990,166.786,0.238019
60.000,167.741,0.274558
60.010,55.790,0.557318
60.020,55.621,0.837465
60.030,55.251,0.946993
60.040,55.203,0.957652
60.050,55.403,0.826158
60.060,55.308,0.731707
60.070,278.488,0.316130
60.080,112.923,0.247970
60.090,56.085,0.437669
60.100,56.613,0.541191
60.110,289.159,0.565787
60.120,289.820,0.279526
60.130,286.227,0.351734
60.140,279.783,0.254295
60.150,231.461,0.221511
60.160,232.944,0.272958
60.170,230.833,0.189498
60.180,56.330,0.170621
60.190,223.199,0.123959
60.200,55.145,0.277908
60.210,220.644,0.583133
60.220,220.448,0.586507
60.230,55.055,0.304348
60.240,220.990,0.446089
60.250,54.998,0.205508
60.260,226.169,0.190080
60.270,56.893,0.289010
60.280,56.688,0.302489
60.290,55.594,0.223298
60.300,55.342,0.540730
60.310,55.406,0.750586
60.320,55.682,0.741376
60.330,56.014,0.814695
60.340,56.100,0.747427
60.350,55.738,0.821281
60.360,55.571,0.736335
60.370,55.304,0.666138
60.380,55.164,0.762180
60.390,55.237,0.883002
60.400,55.137,0.901302
60.410,55.213,0.500308
60.420,55.392,0.284713
60.430,55.608,0.115398
60.440,282.908,0.194236
60.450,55.133,0.213717
60.460,54.517,0.631058
60.470,54.305,0.814458
60.480,53.930,0.380084
60.490,268.164,0.144924
60.500,225.220,0.123330
60.510,55.807,0.208049
60.520,55.964,0.608820
60.530,55.810,0.785728
60.540,112.751,0.302760
60.550,54.896,0.440780
60.560,54.596,0.634058
60.570,54.140,0.683384
60.580,54.069,0.735807
60.590,54.179,0.609533
60.600,54.418,0.452878
60.610,220.362,0.335439
60.620,223.153,0.607390
60.630,222.332,0.593377
60.640,220.515,0.257969
60.650,55.108,0.167412
60.660,54.964,0.183443
60.670,55.363,0.240472
60.680,222.026,0.393077
60.690,55.342,0.788179
