time,frequency,confidence
4.890,48.897,0.066874
4.900,282.792,0.022091
4.910,283.486,0.124320
4.920,1145.518,0.090017
4.930,1141.923,0.277328
4.940,1147.832,0.641131
4.950,1154.291,0.786806
4.960,1162.811,0.844288
4.970,1176.163,0.774538
4.980,1199.878,0.470078
4.990,1228.161,0.347673
5.000,1324.856,0.442228
5.010,1321.132,0.468384
5.020,1258.009,0.483792
5.030,1243.916,0.621839
5.040,1225.809,0.775801
5.050,1221.799,0.295894
5.060,46.302,0.055372
5.070,44.573,0.192859
5.080,43.844,0.245664
5.090,33.994,0.233505
5.100,45.034,0.329123
5.110,45.626,0.281324
5.120,276.204,0.238550
5.130,288.155,0.216855
5.140,289.454,0.232901
5.150,1187.002,0.104745
5.160,35.829,0.186348
5.170,36.881,0.045782
5.180,240.098,0.052766
5.190,1220.897,0.082731
5.200,1213.344,0.193471
5.210,1227.613,0.154583
5.220,258.201,0.095497
5.230,33.600,0.025500
5.240,33.069,0.086567
5.250,32.906,0.101910
5.260,232.313,0.254709
5.270,239.725,0.261064
5.280,241.277,0.373714
5.290,238.532,0.683891
5.300,237.203,0.713499
5.310,235.718,0.605447
5.320,1189.516,0.218233
5.330,236.920,0.187553
5.340,237.121,0.427362
5.350,1178.718,0.250322
5.360,1176.782,0.193234
5.370,1172.827,0.136792
5.380,237.742,0.250379
5.390,33.112,0.311302
5.400,33.032,0.511945
5.410,43.604,0.112642
5.420,48.304,0.092829
5.430,48.520,0.038773
5.440,34.354,0.039366
5.450,40.240,0.398014
5.460,39.912,0.530526
5.470,39.326,0.326254
5.480,61.798,0.192513
5.490,60.634,0.092344
5.500,39.682,0.122182
5.510,38.864,0.119043
5.520,45.687,0.192174
5.530,33.433,0.122745
5.540,33.991,0.044380
5.550,34.433,0.039626
5.560,40.100,0.051875
5.570,33.014,0.044120
5.580,34.069,0.071410
5.590,222.862,0.183993
5.600,221.737,0.237386
5.610,221.208,0.113276
5.620,178.434,0.271762
5.630,234.442,0.029810
5.640,48.071,0.018823
5.650,33.557,0.104741
5.660,33.162,0.107466
5.670,37.618,0.112609
5.680,38.613,0.238394
5.690,1241.786,0.006800
5.700,34.155,0.075015
5.710,33.924,0.015990
5.720,40.538,0.032570
5.730,253.880,0.049456
5.740,177.543,0.109690
5.750,178.201,0.157391
5.760,1158.389,0.314593
5.770,1156.927,0.364323
5.780,1162.579,0.655173
5.790,1164.828,0.593375
5.800,1170.451,0.738064
5.810,1170.448,0.707314
5.820,1168.938,0.691783
5.830,1171.854,0.612740
5.840,1172.468,0.301196
5.850,1172.617,0.114147
5.860,214.603,0.041754
5.870,32.357,0.099284
5.880,285.496,0.069095
5.890,41.919,0.075402
5.900,41.369,0.077132
5.910,203.627,0.077608
5.920,271.765,0.084492
5.930,97.526,0.038756
5.940,1127.905,0.030492
5.950,1127.238,0.146172
5.960,42.303,0.016480
5.970,114.008,0.017445
5.980,41.084,0.087414
5.990,105.965,0.064643
6.000,321.045,0.055329
6.010,192.248,0.022515
6.020,42.354,0.114794
6.030,42.641,0.080138
6.040,265.796,0.409762
6.050,258.246,0.275826
6.060,254.025,0.398447
6.070,256.917,0.298381
6.080,127.870,0.116438
6.090,295.802,0.056048
6.100,226.980,0.105252
6.110,32.417,0.101616
6.120,38.137,0.058859
6.130,309.059,0.105448
6.140,315.714,0.088513
6.150,329.107,0.106244
6.160,151.147,0.031005
6.170,33.039,0.087237
6.180,52.060,0.053153
6.190,32.582,0.107868
6.200,291.782,0.309316
6.210,299.566,0.118473
6.220,259.601,0.138779
6.230,301.160,0.149448
6.240,300.106,0.383544
6.250,304.336,0.306684
6.260,305.696,0.315747
6.270,38.551,0.140421
6.280,32.993,0.070816
6.290,149.546,0.045772
6.300,222.880,0.062616
6.310,135.808,0.107340
6.320,134.997,0.320881
6.330,135.067,0.246595
6.340,135.812,0.170062
6.350,136.780,0.168546
6.360,136.280,0.361322
6.370,277.939,0.102709
6.380,1852.882,0.017792
6.390,113.861,0.022121
6.400,32.173,0.051308
6.410,32.285,0.042054
6.420,32.573,0.037283
6.430,1179.975,0.017415
6.440,1230.331,0.007972
6.450,937.800,0.024405
6.460,931.024,0.056748
6.470,217.537,0.003512
6.480,208.673,0.464530
6.490,207.676,0.232390
6.500,104.913,0.297565
6.510,143.382,0.146739
6.520,106.078,0.155126
6.530,143.856,0.080338
6.540,142.193,0.043795
6.550,149.159,0.034276
6.560,76.965,0.038255
6.570,94.104,0.075353
6.580,79.608,0.068346
6.590,84.582,0.154491
6.600,430.087,0.058526
6.610,140.373,0.028697
6.620,142.638,0.103855
6.630,100.132,0.139935
6.640,98.980,0.126308
6.650,98.709,0.186925
6.660,97.710,0.113373
6.670,98.813,0.128014
6.680,99.903,0.141822
6.690,34.461,0.043372
6.700,34.810,0.060203
6.710,32.087,0.022481
6.720,32.230,0.011219
6.730,210.839,0.069120
6.740,83.634,0.061885
6.750,657.488,0.123775
6.760,658.076,0.104647
6.770,634.369,0.096644
6.780,99.483,0.042811
6.790,651.116,0.021933
